class_Id,weenie_name,weenie_type,property_type,icon_type,icon_decimal,icon_hex
571,Door,19,8,MainIcon,100668434,1412
572,Door,19,8,MainIcon,100668434,1412
573,Door,19,8,MainIcon,100668434,1412
574,Door,19,8,MainIcon,100668434,1412
575,Door,19,8,MainIcon,100668434,1412
576,Door,19,8,MainIcon,100668434,1412
577,Door,19,8,MainIcon,100668434,1412
578,Door,19,8,MainIcon,100668434,1412
579,Door,19,8,MainIcon,100668434,1412
580,Door,19,8,MainIcon,100668434,1412
581,Door,19,8,MainIcon,100668434,1412
582,Door,19,8,MainIcon,100668434,1412
583,Door,19,8,MainIcon,100668183,1317
584,Door,19,8,MainIcon,100668183,1317
585,Door,19,8,MainIcon,100668183,1317
586,Door,19,8,MainIcon,100668183,1317
587,Door,19,8,MainIcon,100668183,1317
588,Door,19,8,MainIcon,100668183,1317
589,Key,22,8,MainIcon,100667486,105E
590,Key,22,8,MainIcon,100667486,105E
591,Key,22,8,MainIcon,100667486,105E
592,Key,22,8,MainIcon,100667486,105E
593,Key,22,8,MainIcon,100667486,105E
594,Key,22,8,MainIcon,100667486,105E
595,Key,22,8,MainIcon,100667486,105E
596,Key,22,8,MainIcon,100667486,105E
597,Key,22,8,MainIcon,100667486,105E
598,Key,22,8,MainIcon,100667486,105E
599,Key,22,8,MainIcon,100667486,105E
600,Key,22,8,MainIcon,100667486,105E
601,Key,22,8,MainIcon,100667486,105E
602,Key,22,8,MainIcon,100667486,105E
603,Key,22,8,MainIcon,100667486,105E
604,Key,22,8,MainIcon,100667485,105D
605,Key,22,8,MainIcon,100667485,105D
606,Key,22,8,MainIcon,100667485,105D
607,Key,22,8,MainIcon,100667485,105D
608,Key,22,8,MainIcon,100667485,105D
609,Key,22,8,MainIcon,100667485,105D
610,Key,22,8,MainIcon,100667485,105D
611,Chest,20,8,MainIcon,100667424,1020
612,Chest,20,8,MainIcon,100667424,1020
613,Chest,20,8,MainIcon,100667424,1020
614,Chest,20,8,MainIcon,100667424,1020
615,Chest,20,8,MainIcon,100667424,1020
616,Chest,20,8,MainIcon,100667424,1020
617,Chest,20,8,MainIcon,100667424,1020
618,Cow,15,8,MainIcon,100667444,1034
619,Revenant,10,8,MainIcon,100667942,1226
620,Cake,18,8,MainIcon,100667457,1041
621,Heavy Bracelet,1,8,MainIcon,100668622,14CE
622,Necklace,1,8,MainIcon,100668752,1550
623,Heavy Necklace,1,8,MainIcon,100668682,150A
624,Ring,1,8,MainIcon,100668562,1492
625,Ginseng,32,8,MainIcon,100668423,1407
626,Powdered Hematite,32,8,MainIcon,100668381,13DD
627,Alder Talisman,32,8,MainIcon,100668396,13EC
628,Handy Healing Kit,28,8,MainIcon,100676335,32EF
629,Adept Healing Kit,28,8,MainIcon,100676336,32F0
630,Gifted Healing Kit,28,8,MainIcon,100676337,32F1
631,Excellent Healing Kit,28,8,MainIcon,100676338,32F2
632,Peerless Healing Kit,28,8,MainIcon,100676339,32F3
633,Tailor ,1,8,MainIcon,100668115,12D3
634,Fletcher Sign,1,8,MainIcon,100668115,12D3
635,Healer,1,8,MainIcon,100668115,12D3
636,Grocery,1,8,MainIcon,100668115,12D3
637,Blacksmith ,1,8,MainIcon,100668115,12D3
638,Bowyer ,1,8,MainIcon,100668115,12D3
639,Chirurgeon,1,8,MainIcon,100668115,12D3
640,Lapidary ,1,8,MainIcon,100668115,12D3
641,Provisioner,1,8,MainIcon,100668115,12D3
642,The Leaping Stallion,1,8,MainIcon,100668115,12D3
643,"Food, Garments, Books ",1,8,MainIcon,100668115,12D3
644,Smithy,1,8,MainIcon,100668115,12D3
645,The Gilded Tome ,1,8,MainIcon,100668115,12D3
646,The Royal Firkin,1,8,MainIcon,100668115,12D3
647,Lady of Blades,1,8,MainIcon,100668115,12D3
648,Byrdara the Barkeeper,12,8,MainIcon,100667446,1036
649,Getram the Armorer,12,8,MainIcon,100667446,1036
650,Rundiscar the Weaponsmith,12,8,MainIcon,100667446,1036
651,Bowyer Bronwin,12,8,MainIcon,100667446,1036
652,Grocer Parsal,12,8,MainIcon,100667446,1036
653,Sodyla Thurmad the Healer,12,8,MainIcon,100667446,1036
654,Degel Parson the Scrivener,12,8,MainIcon,100667446,1036
655,Aderma the Lapidary,12,8,MainIcon,100667446,1036
656,Farnum the Provisioner,12,8,MainIcon,100667446,1036
657,Begarth Lydson the Provisioner,12,8,MainIcon,100667446,1036
658,Cynsela the Tailor,12,8,MainIcon,100667446,1036
659,Barkeep Ricetha,12,8,MainIcon,100667446,1036
661,Luthin the Smith,12,8,MainIcon,100667446,1036
662,Trothyd Fletcher,12,8,MainIcon,100667446,1036
663,Ynarre the Grocer,12,8,MainIcon,100667446,1036
664,Brisin the Healer,12,8,MainIcon,100667446,1036
665,Urnolt the Jeweler,12,8,MainIcon,100667446,1036
666,Wylreda the Scribe,12,8,MainIcon,100667446,1036
667,Dortold the Tailor,12,8,MainIcon,100667446,1036
668,Weaponsmith Baizai En,12,8,MainIcon,100667446,1036
669,"Magrom the Red, Barkeeper",12,8,MainIcon,100667446,1036
670,"Nuther Magromson, Barkeeper",12,8,MainIcon,100667446,1036
671,Scildith Dyrson the Bowyer,12,8,MainIcon,100667375,0FEF
672,Acina Hilmad the Grocer,12,8,MainIcon,100667446,1036
673,Avalenne Hilmad the Healer,12,8,MainIcon,100667446,1036
674,Jeweler Suya bint Habil,12,8,MainIcon,100667446,1036
675,Magus Gondibyr Langarl,12,8,MainIcon,100667446,1036
676,Merchant Ledine,12,8,MainIcon,100667446,1036
677,"Estorl the Ox, Weaponsmith",12,8,MainIcon,100667446,1036
678,Culthea Ironshaper,12,8,MainIcon,100667446,1036
679,Arms and Armor,1,8,MainIcon,100668115,12D3
680,Scildith's Bows,1,8,MainIcon,100668115,12D3
681,Hildar House ,1,8,MainIcon,100668115,12D3
682,Gems and Jewels,1,8,MainIcon,100668115,12D3
683,Ledine's Wares,1,8,MainIcon,100668115,12D3
684,Gondibyr Langarl's Magic Supplies,1,8,MainIcon,100668115,12D3
685,Thorsten's Rest,1,8,MainIcon,100668115,12D3
686,Copper Scarab,32,8,MainIcon,100668388,13E4
687,Gold Scarab,32,8,MainIcon,100668389,13E5
688,Silver Scarab,32,8,MainIcon,100668393,13E9
689,Iron Scarab,32,8,MainIcon,100668390,13E6
690,Pyreal Scarab,32,8,MainIcon,100668392,13E8
691,Lead Scarab,32,8,MainIcon,100668391,13E7
692,Magus Guthima the Wise,12,8,MainIcon,100667446,1036
693,Barkeep Mae Lilidag,12,8,MainIcon,100667446,1036
694,Barkeep Lienne,12,8,MainIcon,100667446,1036
695,Cateril Carsmad the Armorer,12,8,MainIcon,100667446,1036
696,Grocer Rodega Tyning,12,8,MainIcon,100667446,1036
697,Healer Dragando the Leech,12,8,MainIcon,100667446,1036
698,Belthew Shearstone the Jeweler,12,8,MainIcon,100667446,1036
699,Dragando the Leech,1,8,MainIcon,100668115,12D3
700,Belthew's Baubles,1,8,MainIcon,100668115,12D3
701,Laqisha the Scribe,12,8,MainIcon,100667446,1036
702,Shopkeep Mirinda,12,8,MainIcon,100667446,1036
703,Davis the Tailor,12,8,MainIcon,100667446,1036
704,The Taut String,1,8,MainIcon,100668115,12D3
705,Fispur's Foodstuffs,1,8,MainIcon,100668115,12D3
706,Thelnoth's Remedies,1,8,MainIcon,100668115,12D3
707,Monyra's Jewels,1,8,MainIcon,100668115,12D3
708,Helm and Shield,1,8,MainIcon,100668115,12D3
709,Ecutha's Raiments,1,8,MainIcon,100668115,12D3
710,Barkeeper Wilomine,12,8,MainIcon,100667446,1036
712,Sedor Wystan the Blacksmith,12,8,MainIcon,100667446,1036
713,Sontella Dagroff the Bowyer,12,8,MainIcon,100667446,1036
714,Fispur Ansel the Grocer,12,8,MainIcon,100667446,1036
715,Thelnoth Cort the Healer,12,8,MainIcon,100667446,1036
716,Monyra the Jeweler,12,8,MainIcon,100667446,1036
717,Scribe Renald the Younger,12,8,MainIcon,100667446,1036
718,Shopkeeper Renald the Elder,12,8,MainIcon,100667446,1036
719,Ecutha the Tailor,12,8,MainIcon,100667446,1036
720,Sliding Door,19,8,MainIcon,100668183,1317
721,Door,19,8,MainIcon,100668183,1317
722,Door,19,8,MainIcon,100668183,1317
723,Studded Leather Cowl,2,8,MainIcon,100667323,0FBB
724,The Ringing Anvil,1,8,MainIcon,100668115,12D3
725,Peldin's Bows,1,8,MainIcon,100668115,12D3
726,Food and Attire,1,8,MainIcon,100668115,12D3
727,Chirurgeon,1,8,MainIcon,100668115,12D3
728,The Overlook,1,8,MainIcon,100668115,12D3
729,The House of Trell,1,8,MainIcon,100668115,12D3
730,Londigul Ellic the Armorer,12,8,MainIcon,100667446,1036
731,Ystig Marson the Barkeeper,12,8,MainIcon,100667446,1036
732,Barkeep Moniga,12,8,MainIcon,100667446,1036
733,Fletcher Peldin Yewbender,12,8,MainIcon,100667446,1036
734,Hunderth the Provisioner,12,8,MainIcon,100667446,1036
735,Danifa Gondmad the Healer ,12,8,MainIcon,100667446,1036
736,Ortun Trell the Jeweler,12,8,MainIcon,100667446,1036
737,Arsitha Trell the Grocer,12,8,MainIcon,100667446,1036
738,Idenne Sulmad the Seamstress,12,8,MainIcon,100667446,1036
739,Fyrdina Ellic the Weaponsmith,12,8,MainIcon,100667446,1036
740,Ashwood Talisman,32,8,MainIcon,100668399,13EF
741,Birch Talisman,32,8,MainIcon,100669712,1910
742,Blackthorn Talisman,32,8,MainIcon,100668394,13EA
743,Cedar Talisman,32,8,MainIcon,100669711,190F
744,Ebony Talisman,32,8,MainIcon,100669709,190D
745,Elder Talisman,32,8,MainIcon,100668397,13ED
746,Hazel Talisman,32,8,MainIcon,100668395,13EB
747,Hemlock Talisman,32,8,MainIcon,100669710,190E
748,Oak Talisman,32,8,MainIcon,100668398,13EE
749,Poplar Talisman,32,8,MainIcon,100669708,190C
750,Rowan Talisman,32,8,MainIcon,100669706,190A
751,Willow Talisman,32,8,MainIcon,100668400,13F0
752,Yew Talisman,32,8,MainIcon,100669707,190B
753,Brimstone,32,8,MainIcon,100668375,13D7
754,Cadmia,32,8,MainIcon,100668374,13D6
755,Cinnabar,32,8,MainIcon,100668373,13D5
756,Cobalt,32,8,MainIcon,100668368,13D0
757,Colcothar,32,8,MainIcon,100669701,1905
758,Gypsum,32,8,MainIcon,100669698,1902
759,Quicksilver,32,8,MainIcon,100668370,13D2
760,Realgar,32,8,MainIcon,100669713,1911
761,Stibnite,32,8,MainIcon,100669700,1904
762,Turpeth,32,8,MainIcon,100669699,1903
763,Verdigris,32,8,MainIcon,100668369,13D1
764,Vitriol,32,8,MainIcon,100669714,1912
765,Amaranth,32,8,MainIcon,100668417,1401
766,Bistort,32,8,MainIcon,100667399,1007
767,Comfrey,32,8,MainIcon,100668418,1402
768,Damiana,32,8,MainIcon,100668419,1403
769,Dragonsblood,32,8,MainIcon,100668420,1404
770,Eyebright,32,8,MainIcon,100668421,1405
771,Frankincense,32,8,MainIcon,100668422,1406
772,Hawthorn,32,8,MainIcon,100668424,1408
773,Henbane,32,8,MainIcon,100668425,1409
774,Hyssop,32,8,MainIcon,100668426,140A
775,Mandrake,32,8,MainIcon,100668427,140B
776,Mugwort,32,8,MainIcon,100668428,140C
777,Myrrh,32,8,MainIcon,100668429,140D
778,Saffron,32,8,MainIcon,100668431,140F
779,Vervain,32,8,MainIcon,100668430,140E
780,Wormwood,32,8,MainIcon,100668432,1410
781,Yarrow,32,8,MainIcon,100668433,1411
782,Powdered Agate,32,8,MainIcon,100668377,13D9
783,Powdered Amber,32,8,MainIcon,100668383,13DF
784,Powdered Azurite,32,8,MainIcon,100669703,1907
785,Powdered Bloodstone,32,8,MainIcon,100668379,13DB
786,Powdered Carnelian,32,8,MainIcon,100668385,13E1
787,Powdered Lapis Lazuli,32,8,MainIcon,100669702,1906
788,Powdered Malachite,32,8,MainIcon,100669704,1908
789,Powdered Moonstone,32,8,MainIcon,100668386,13E2
790,Powdered Onyx,32,8,MainIcon,100668376,13D8
791,Powdered Quartz,32,8,MainIcon,100669705,1909
792,Powdered Turquoise,32,8,MainIcon,100668378,13DA
793,Scalemail Coif,2,8,MainIcon,100667338,0FCA
794,Apple Generator,1,8,MainIcon,100667494,1066
795,Archmage Yuzai Zhen,12,8,MainIcon,100667446,1036
796,Te Kenten the Barkeep,12,8,MainIcon,100667446,1036
797,Yu-Mihou the Barkeep,12,8,MainIcon,100667446,1036
798,Shui Tentou the Bowyer,12,8,MainIcon,100667446,1036
799,Grocer Riku Ryu,12,8,MainIcon,100667446,1036
800,Healer Tonsho Ha,12,8,MainIcon,100667446,1036
801,Jeweler Liman Pon,12,8,MainIcon,100667446,1036
802,Xi Hau-Lai the Weaponsmith,12,8,MainIcon,100667446,1036
803,Jade Sepent,1,8,MainIcon,100668115,12D3
804,Ten Ox House,1,8,MainIcon,100668115,12D3
805,Zhen's Tower,1,8,MainIcon,100668115,12D3
806,Food and Clothing,1,8,MainIcon,100668115,12D3
807,Tonsho's Remedies,1,8,MainIcon,100668115,12D3
808,Bowyer Tentou,1,8,MainIcon,100668115,12D3
809,"Master Sonji Pan, Archmage",12,8,MainIcon,100667446,1036
810,Barkeep Bai Yao Feng,12,8,MainIcon,100667446,1036
812,Wah Fo-Za the Armorer,12,8,MainIcon,100667446,1036
813,Nu Sha the Weaponsmith,12,8,MainIcon,100667446,1036
814,Ribusha Sennei the Bowyer,12,8,MainIcon,100667446,1036
815,Grocer Nan-Yu-Yenbuto,12,8,MainIcon,100667446,1036
816,Healer Kai Tonweh,12,8,MainIcon,100667446,1036
817,Jeweler Ryuhan Wu,12,8,MainIcon,100667446,1036
818,Jeweler Xao Wu,12,8,MainIcon,100667446,1036
819,Kai Go-Sou the Scribe,12,8,MainIcon,100667446,1036
820,Shin Ou-Ye the Shopkeep,12,8,MainIcon,100667446,1036
821,Zan Wa-Shabu the Tailor,12,8,MainIcon,100667446,1036
822,Yusuq ibn Qa'la the Tailor,12,8,MainIcon,100667446,1036
823,Smith Wah,1,8,MainIcon,100668115,12D3
824,Sennei's Bows,1,8,MainIcon,100668115,12D3
825,The Brimful Jar,1,8,MainIcon,100668115,12D3
826,The Sisters Kai,1,8,MainIcon,100668115,12D3
827,Opal House,1,8,MainIcon,100668115,12D3
828,The Shining Amethyst,1,8,MainIcon,100668115,12D3
829,Shin's Provisions,1,8,MainIcon,100668115,12D3
830,Apparel,1,8,MainIcon,100668115,12D3
831,Archmage Chen Wah-Ji,12,8,MainIcon,100667446,1036
832,Nin Hong the Barkeeper,12,8,MainIcon,100667446,1036
834,Jaikite Sanzen the Barkeeper,12,8,MainIcon,100667446,1036
835,Ven Ounan the Blacksmith,12,8,MainIcon,100667446,1036
836,Zhofon No the Bowyer,12,8,MainIcon,100667446,1036
837,Hau Ji Tan the Grocer,12,8,MainIcon,100667446,1036
838,Yaohan Tong the Healer,12,8,MainIcon,100667446,1036
839,Ai Konaji the Jeweler,12,8,MainIcon,100667446,1036
840,Brother Gonun the Scribe,12,8,MainIcon,100667446,1036
841,Brother Wan the Scribe,12,8,MainIcon,100667446,1036
842,Shopkeeper Gonjoku Ryumi,12,8,MainIcon,100667446,1036
843,Tailor Ma Shih,12,8,MainIcon,100667446,1036
844,Gonjoku's Goods,1,8,MainIcon,100668115,12D3
845,Metalworker,1,8,MainIcon,100668115,12D3
846,Bowyer Zhofon,1,8,MainIcon,100668115,12D3
847,Grocery,1,8,MainIcon,100668115,12D3
848,Black Swan Inn,1,8,MainIcon,100668115,12D3
849,Konaji's Jewels,1,8,MainIcon,100668115,12D3
850,Three Swords Hall,1,8,MainIcon,100668115,12D3
851,Brush and Stone,1,8,MainIcon,100668115,12D3
852,Spire of Serenity,1,8,MainIcon,100668115,12D3
853,Tailor Ma,1,8,MainIcon,100668115,12D3
854,Altar of Bael'Zharon,27,8,MainIcon,100668239,134F
855,Altar of Asheron,27,8,MainIcon,100668239,134F
856,Archmage Shikiru Nohon,12,8,MainIcon,100667446,1036
857,Archmage Anyao Zai,12,8,MainIcon,100667446,1036
858,Rayyib al-Afij the Armorer,12,8,MainIcon,100667446,1036
859,Barkeeper Fo Ya-Un,12,8,MainIcon,100667446,1036
860,Barkeeper Chon Nuo,12,8,MainIcon,100667446,1036
861,Lunsong Lun the Barkeep,12,8,MainIcon,100667446,1036
862,Lai Konsho the Armorsmith,12,8,MainIcon,100667446,1036
863,Ban Jyi Shen the Weaponsmith,12,8,MainIcon,100667446,1036
864,Yatenyu Zhuong the Bowyer,12,8,MainIcon,100667446,1036
865,Goro Yu-Ban the Provisioner,12,8,MainIcon,100667446,1036
866,Kento Do the Grocer,12,8,MainIcon,100667446,1036
867,Kouxao Ei the Healer,12,8,MainIcon,100667446,1036
868,Muozhen Wa the Jeweler,12,8,MainIcon,100667446,1036
869,Fenza Tan the Scribe,12,8,MainIcon,100667446,1036
870,Tailor Chueh Jian,12,8,MainIcon,100667446,1036
871,Aldera Brunall Weaponsmith,12,8,MainIcon,100667446,1036
872,Rayyib's Defense,1,8,MainIcon,100668115,12D3
873,Red Iron Forge,1,8,MainIcon,100668115,12D3
874,Healer Kouxao,1,8,MainIcon,100668115,12D3
875,Moonstone House,1,8,MainIcon,100668115,12D3
876,The Shining Shield,1,8,MainIcon,100668115,12D3
877,The Golden Book,1,8,MainIcon,100668115,12D3
878,Weaver Chueh,1,8,MainIcon,100668115,12D3
879,The Laughing Kirin,1,8,MainIcon,100668115,12D3
880,West Wind Tower,1,8,MainIcon,100668115,12D3
881,Aldera's Blades,1,8,MainIcon,100668115,12D3
882,Armorer ,1,8,MainIcon,100668115,12D3
883,Bronze Armoredillo Generator,1,8,MainIcon,100667494,1066
884,Sandy Armoredillo Generator,1,8,MainIcon,100667494,1066
885,Spikey Armoredillo Generator,1,8,MainIcon,100667494,1066
886,Spiny Armoredillo Generator,1,8,MainIcon,100667494,1066
887,Auroch Cow Generator,1,8,MainIcon,100667494,1066
888,Auroch Yearling Generator,1,8,MainIcon,100667494,1066
889,Banderling Generator,1,8,MainIcon,100667494,1066
890,Banderling Raver Generator,1,8,MainIcon,100667494,1066
891,Brown Cow Generator,1,8,MainIcon,100667494,1066
892,Drudge Prowler Generator,1,8,MainIcon,100667494,1066
893,Drudge Skulker Generator,1,8,MainIcon,100667494,1066
894,Lugian Lithos Generator,1,8,MainIcon,100667494,1066
895,Lugian Obeloth Generator,1,8,MainIcon,100667494,1066
896,Mite Matron Generator,1,8,MainIcon,100667494,1066
897,Mite Squib Generator,1,8,MainIcon,100667494,1066
898,Mosswart Chief Generator,1,8,MainIcon,100667494,1066
899,Mosswart Mudlurk Generator,1,8,MainIcon,100667494,1066
900,Olthoi Noble Generator,1,8,MainIcon,100667494,1066
901,Olthoi Nymph Generator,1,8,MainIcon,100667494,1066
902,Olthoi Soldier Generator,1,8,MainIcon,100667494,1066
903,Blue Phyntos Wasp Generator,1,8,MainIcon,100667494,1066
904,Green Phyntos Wasp Generator,1,8,MainIcon,100667494,1066
905,Black Rat Generator,1,8,MainIcon,100667494,1066
906,White Rat Generator,1,8,MainIcon,100667494,1066
907,Reedshark Pup Generator,1,8,MainIcon,100667494,1066
908,Reedshark Veteran Generator,1,8,MainIcon,100667494,1066
909,Female Tusker Generator,1,8,MainIcon,100667494,1066
910,Male Tusker Goldenback Generator,1,8,MainIcon,100667494,1066
911,Lich Generator,1,8,MainIcon,100667494,1066
912,Revenant Generator,1,8,MainIcon,100667494,1066
913,Glenden Wood,1,8,MainIcon,100668115,12D3
914,Glenden Wood: 3 miles,1,8,MainIcon,100668115,12D3
915,Glenden Wood: 2 miles,1,8,MainIcon,100668115,12D3
916,Glenden Wood 1 mile ,1,8,MainIcon,100668115,12D3
917,Hebian-to,1,8,MainIcon,100668115,12D3
918,Hebian-to: 3 miles,1,8,MainIcon,100668115,12D3
919,Hebian-to: 2 miles,1,8,MainIcon,100668115,12D3
920,Hebian-to: 1 mile,1,8,MainIcon,100668115,12D3
921,Holtburg,1,8,MainIcon,100668115,12D3
922,Holtburg: 3 miles,1,8,MainIcon,100668115,12D3
923,Holtburg: 2 miles,1,8,MainIcon,100668115,12D3
924,Holtburg: 1 mile,1,8,MainIcon,100668115,12D3
925,Mayoi,1,8,MainIcon,100668115,12D3
926,Mayoi: 3 miles,1,8,MainIcon,100668115,12D3
927,Mayoi: 2 miles,1,8,MainIcon,100668115,12D3
928,Mayoi: 1 mile,1,8,MainIcon,100668115,12D3
929,Shoushi,1,8,MainIcon,100668115,12D3
930,Shoushi: 1 mile,1,8,MainIcon,100668115,12D3
931,Shoushi: 2 miles,1,8,MainIcon,100668115,12D3
932,Shoushi: 3 miles,1,8,MainIcon,100668115,12D3
933,Yanshi,1,8,MainIcon,100668115,12D3
934,Yanshi: 1 mile,1,8,MainIcon,100668115,12D3
935,Yanshi: 2 miles,1,8,MainIcon,100668115,12D3
936,Yanshi: 3 miles,1,8,MainIcon,100668115,12D3
937,Banderling Guard,10,8,MainIcon,100667453,103D
938,Banderling Raider,10,8,MainIcon,100667453,103D
939,Young Banderling,10,8,MainIcon,100667453,103D
940,Drudge Sneaker,10,8,MainIcon,100667445,1035
941,Water Golem,10,8,MainIcon,100667940,1224
942,Wood Golem,10,8,MainIcon,100667940,1224
943,Mite Scion,10,8,MainIcon,100667448,1038
944,Mite Digger,10,8,MainIcon,100667448,1038
945,Mite Sentry,10,8,MainIcon,100667448,1038
946,Mite Squire,10,8,MainIcon,100667448,1038
947,Barker Mosswart,10,8,MainIcon,100667449,1039
948,Mosswart Feeder,10,8,MainIcon,100667449,1039
949,Red Rat,10,8,MainIcon,100667451,103B
950,Zombie,10,8,MainIcon,100667942,1226
951,Banderling Guard Generator,1,8,MainIcon,100667494,1066
952,Banderling Raider Generator,1,8,MainIcon,100667494,1066
953,Young Banderling Generator,1,8,MainIcon,100667494,1066
954,Drudge Sneaker Generator,1,8,MainIcon,100667494,1066
955,Water Golem Generator,1,8,MainIcon,100667494,1066
956,Wood Golem Generator,1,8,MainIcon,100667494,1066
957,Mite Scion Generator,1,8,MainIcon,100667494,1066
958,Mite Digger Generator,1,8,MainIcon,100667494,1066
959,Mite Sentry Generator,1,8,MainIcon,100667494,1066
960,Mite Squire Generator,1,8,MainIcon,100667494,1066
961,Mosswart Barker Generator,1,8,MainIcon,100667494,1066
962,Mosswart Feeder Generator,1,8,MainIcon,100667494,1066
963,Brown Rat Generator,1,8,MainIcon,100667494,1066
964,Red Rat Generator,1,8,MainIcon,100667494,1066
965,Zombie Generator,1,8,MainIcon,100667494,1066
966,Grawalda the Peddler,12,8,MainIcon,100667446,1036
967,Arina of the Arms,12,8,MainIcon,100667446,1036
968,Henrid the Grocer,12,8,MainIcon,100667446,1036
969,Healer Lithinia of Chiran,12,8,MainIcon,100667446,1036
970,Gailadu the Scribe,12,8,MainIcon,100667446,1036
971,Grethoric of all Trades,12,8,MainIcon,100667446,1036
972,Shunju Shinjin the Weaponsmith,12,8,MainIcon,100667446,1036
973,Mishiya al-Abdi the Barkeeper,12,8,MainIcon,100667446,1036
975,Armorer Talam ibn Tarish,12,8,MainIcon,100667446,1036
976,Weaponsmith Ayiz ibn Khayt,12,8,MainIcon,100667446,1036
977,Thawasa al-La'ud the Bowyer,12,8,MainIcon,100667446,1036
978,Ushad al-Fasam the Grocer,12,8,MainIcon,100667446,1036
979,Healer Burah bint Fathlan,12,8,MainIcon,100667446,1036
980,Jeweler Fathlan ibn Nuril,12,8,MainIcon,100667446,1036
981,Sutaiya bint Yil the Scribe,12,8,MainIcon,100667446,1036
982,Shopkeep Julsama bint Sakim,12,8,MainIcon,100667446,1036
983,Nasruya al-Khanjan the Tailor,12,8,MainIcon,100667446,1036
984,Archmage Asaina al-Arqis,12,8,MainIcon,100667446,1036
985,Barkeeper Ghazi al-Barbasin,12,8,MainIcon,100667446,1036
986,Filida bint Ghazi the Barkeep,12,8,MainIcon,100667446,1036
987,Qufana al-Khurti the Blacksmith,12,8,MainIcon,100667446,1036
988,Maftaltub al-Sur the Bowyer,12,8,MainIcon,100667446,1036
989,Zubid ibn Ifi the Grocer,12,8,MainIcon,100667446,1036
990,Healer Hisuf ibn Shudir,12,8,MainIcon,100667446,1036
991,Djusufa bint Huqis the Jeweler,12,8,MainIcon,100667446,1036
992,Jizal al-Nurla the Scribe,12,8,MainIcon,100667446,1036
993,Shopkeep Yudi ibn Zayrim,12,8,MainIcon,100667446,1036
994,Muda bint Qalakh the Tailor,12,8,MainIcon,100667446,1036
995,Samsur: 1 mile,1,8,MainIcon,100668115,12D3
996,Samsur: 2 miles,1,8,MainIcon,100668115,12D3
997,Samsur: 3 miles,1,8,MainIcon,100668115,12D3
998,Bellows' Breath,1,8,MainIcon,100668115,12D3
999,Bow and Goods,1,8,MainIcon,100668115,12D3
1000,Town Bazaar,1,8,MainIcon,100668115,12D3
1001,Samsur: 1/2 mile,1,8,MainIcon,100668115,12D3
1002,House of Fathlan,1,8,MainIcon,100668115,12D3
1003,The Golden Vine,1,8,MainIcon,100668115,12D3
1004,Zaikhal: 1 mile,1,8,MainIcon,100668115,12D3
1005,Zaikhal: 2 miles,1,8,MainIcon,100668115,12D3
1006,Zaikhal: 3 miles,1,8,MainIcon,100668115,12D3
1007,Qufana's Forge,1,8,MainIcon,100668115,12D3
1008,Loom and Oven,1,8,MainIcon,100668115,12D3
1009,Zaikhal: 1/2 mile,1,8,MainIcon,100668115,12D3
1010,House of Lore,1,8,MainIcon,100668115,12D3
1011,Djusufa's Stones,1,8,MainIcon,100668115,12D3
1012,The Open Book,1,8,MainIcon,100668115,12D3
1013,Destroyed Portal to Arwic,7,8,MainIcon,100667499,106B
1014,Destroyed Portal to Cragstone,7,8,MainIcon,100667499,106B
